,customer_id,shopping_freq,max_amount,customer_category
5668,CS7780,10,74,Low
5669,CS7781,18,79,Low
5670,CS7782,12,70,Low
5671,CS7783,11,78,Low
5672,CS7784,10,78,Low
5673,CS7785,19,78,Low
5674,CS7786,18,75,Low
5675,CS7787,12,75,Low
5676,CS7788,16,76,Low
5677,CS7789,12,75,Low
5678,CS7790,13,61,Low
5679,CS7791,12,69,Low
5680,CS7792,11,79,Low
5681,CS7793,12,59,Low
5682,CS7794,15,56,Low
5683,CS7795,11,65,Low
5684,CS7796,14,69,Low
5685,CS7797,14,76,Low
5686,CS7798,12,60,Low
5687,CS7799,11,78,Low
5688,CS7800,11,69,Low
5689,CS7801,11,73,Low
5690,CS7802,20,79,Low
5691,CS7803,11,79,Low
5692,CS7804,16,71,Low
5693,CS7805,21,73,Low
5694,CS7806,11,76,Low
5695,CS7807,21,77,Low
5696,CS7808,10,76,Low
5697,CS7809,14,77,Low
5698,CS7810,10,62,Low
5699,CS7811,13,75,Low
5700,CS7812,19,74,Low
5701,CS7813,17,79,Low
5702,CS7814,14,77,Low
5703,CS7815,8,68,Low
5704,CS7816,13,73,Low
5705,CS7817,14,77,Low
5706,CS7818,13,68,Low
5707,CS7819,20,63,Low
5708,CS7820,18,74,Low
5709,CS7821,9,77,Low
5710,CS7822,5,78,Low
5711,CS7823,13,78,Low
5712,CS7824,10,75,Low
5713,CS7825,18,79,Low
5714,CS7826,10,70,Low
5715,CS7827,14,75,Low
5716,CS7828,11,79,Low
5717,CS7829,12,75,Low
5718,CS7830,8,76,Low
5719,CS7831,22,78,Low
5720,CS7832,20,79,Low
5721,CS7833,8,69,Low
5722,CS7834,8,55,Low
5723,CS7835,15,78,Low
5724,CS7836,17,79,Low
5725,CS7837,16,77,Low
5726,CS7838,15,56,Low
5727,CS7839,11,76,Low
5728,CS7840,10,75,Low
5729,CS7841,10,70,Low
5730,CS7842,12,78,Low
5731,CS7843,11,69,Low
5732,CS7844,14,76,Low
5733,CS7845,9,76,Low
5734,CS7846,21,76,Low
5735,CS7847,17,77,Low
5736,CS7848,11,79,Low
5737,CS7849,8,76,Low
5738,CS7850,18,74,Low
5739,CS7851,13,77,Low
5740,CS7852,9,70,Low
5741,CS7853,12,74,Low
5742,CS7854,15,78,Low
5743,CS7855,11,79,Low
5744,CS7856,5,73,Low
5745,CS7857,22,77,Low
5746,CS7858,18,77,Low
5747,CS7859,13,79,Low
5748,CS7860,9,70,Low
5749,CS7861,14,75,Low
5750,CS7862,16,78,Low
5751,CS7863,12,73,Low
5752,CS7864,11,79,Low
5753,CS7865,24,76,Low
5754,CS7866,20,75,Low
5755,CS7867,17,79,Low
5756,CS7868,12,74,Low
5757,CS7869,9,64,Low
5758,CS7870,13,74,Low
5759,CS7871,10,77,Low
5760,CS7872,12,74,Low
5761,CS7873,14,77,Low
5762,CS7874,12,67,Low
5763,CS7875,14,78,Low
5764,CS7876,11,78,Low
5765,CS7877,14,73,Low
5766,CS7878,16,72,Low
5767,CS7879,14,76,Low
5768,CS7880,10,72,Low
5769,CS7881,7,71,Low
5770,CS7882,5,70,Low
5771,CS7883,9,78,Low
5772,CS7884,8,66,Low
5773,CS7885,14,76,Low
5774,CS7886,14,76,Low
5775,CS7887,15,76,Low
5776,CS7888,17,71,Low
5777,CS7889,5,70,Low
5778,CS7890,18,75,Low
5779,CS7891,6,72,Low
5780,CS7892,11,74,Low
5781,CS7893,11,63,Low
5782,CS7894,15,68,Low
5783,CS7895,13,77,Low
5784,CS7896,6,66,Low
5785,CS7897,12,75,Low
5786,CS7898,12,71,Low
5787,CS7899,6,77,Low
5788,CS7900,16,79,Low
5789,CS7901,14,71,Low
5790,CS7902,10,78,Low
5791,CS7903,18,75,Low
5792,CS7904,13,69,Low
5793,CS7905,20,76,Low
5794,CS7906,17,73,Low
5795,CS7907,14,78,Low
5796,CS7908,18,72,Low
5797,CS7909,14,73,Low
5798,CS7910,11,75,Low
5799,CS7911,16,75,Low
5800,CS7912,17,73,Low
5801,CS7913,8,75,Low
5802,CS7914,11,74,Low
5803,CS7915,5,68,Low
5804,CS7916,18,78,Low
5805,CS7917,10,76,Low
5806,CS7918,8,64,Low
5807,CS7919,14,76,Low
5808,CS7920,17,77,Low
5809,CS7921,16,73,Low
5810,CS7922,12,79,Low
5811,CS7923,22,75,Low
5812,CS7924,19,77,Low
5813,CS7925,19,79,Low
5814,CS7926,11,78,Low
5815,CS7927,12,79,Low
5816,CS7928,9,79,Low
5817,CS7929,12,78,Low
5818,CS7930,16,77,Low
5819,CS7931,10,68,Low
5820,CS7932,15,74,Low
5821,CS7933,16,79,Low
5822,CS7934,9,61,Low
5823,CS7935,15,79,Low
5824,CS7936,10,70,Low
5825,CS7937,13,72,Low
5826,CS7938,19,68,Low
5827,CS7939,11,69,Low
5828,CS7940,17,79,Low
5829,CS7941,9,77,Low
5830,CS7942,14,73,Low
5831,CS7943,15,75,Low
5832,CS7944,15,79,Low
5833,CS7945,17,75,Low
5834,CS7946,13,79,Low
5835,CS7947,13,73,Low
5836,CS7948,12,65,Low
5837,CS7949,17,78,Low
5838,CS7950,17,79,Low
5839,CS7951,11,72,Low
5840,CS7952,11,78,Low
5841,CS7953,15,76,Low
5842,CS7954,14,78,Low
5843,CS7955,12,79,Low
5844,CS7956,9,68,Low
5845,CS7957,13,78,Low
5846,CS7958,12,69,Low
5847,CS7959,20,69,Low
5848,CS7960,13,79,Low
5849,CS7961,11,71,Low
5850,CS7962,10,79,Low
5851,CS7963,16,75,Low
5852,CS7964,15,78,Low
5853,CS7965,11,75,Low
5854,CS7966,8,79,Low
5855,CS7967,14,69,Low
5856,CS7968,11,77,Low
5857,CS7969,21,73,Low
5858,CS7970,10,74,Low
5859,CS7971,9,74,Low
5860,CS7972,11,78,Low
5861,CS7973,8,63,Low
5862,CS7974,15,79,Low
5863,CS7975,17,78,Low
5864,CS7976,8,75,Low
5865,CS7977,12,76,Low
5866,CS7978,17,79,Low
5867,CS7979,12,75,Low
5868,CS7980,14,74,Low
5869,CS7981,11,66,Low
5870,CS7982,24,76,Low
5871,CS7983,12,78,Low
5872,CS7984,8,79,Low
5873,CS7985,11,79,Low
5874,CS7986,14,79,Low
5875,CS7987,15,76,Low
5876,CS7988,11,53,Low
5877,CS7989,15,75,Low
5878,CS7990,15,79,Low
5879,CS7991,16,65,Low
5880,CS7992,12,79,Low
5881,CS7993,11,76,Low
5882,CS7994,11,74,Low
5883,CS7995,16,74,Low
5884,CS7996,19,79,Low
5885,CS7997,14,79,Low
5886,CS7998,16,79,Low
5887,CS7999,8,78,Low
5888,CS8000,13,74,Low
5889,CS8001,12,77,Low
5890,CS8002,8,79,Low
5891,CS8003,14,75,Low
5892,CS8004,12,76,Low
5893,CS8005,16,79,Low
5894,CS8006,11,79,Low
5895,CS8007,10,67,Low
5896,CS8008,13,76,Low
5897,CS8009,9,63,Low
5898,CS8010,15,72,Low
5899,CS8011,10,79,Low
5900,CS8012,6,73,Low
5901,CS8013,13,79,Low
5902,CS8014,9,69,Low
5903,CS8015,12,78,Low
5904,CS8016,18,79,Low
5905,CS8017,15,73,Low
5906,CS8018,10,71,Low
5907,CS8019,15,78,Low
5908,CS8020,11,74,Low
5909,CS8021,11,76,Low
5910,CS8022,17,79,Low
5911,CS8023,10,69,Low
5912,CS8024,14,77,Low
5913,CS8025,12,78,Low
5914,CS8026,17,77,Low
5915,CS8027,17,76,Low
5916,CS8028,7,54,Low
5917,CS8029,12,67,Low
5918,CS8030,19,77,Low
5919,CS8031,16,76,Low
5920,CS8032,11,69,Low
5921,CS8033,5,74,Low
5922,CS8034,12,78,Low
5923,CS8035,15,79,Low
5924,CS8036,19,73,Low
5925,CS8037,16,76,Low
5926,CS8038,10,72,Low
5927,CS8039,10,79,Low
5928,CS8040,11,59,Low
5929,CS8041,15,79,Low
5930,CS8042,16,77,Low
5931,CS8043,11,75,Low
5932,CS8044,13,58,Low
5933,CS8045,15,76,Low
5934,CS8046,11,75,Low
5935,CS8047,18,78,Low
5936,CS8048,12,78,Low
5937,CS8049,13,77,Low
5938,CS8050,13,77,Low
5939,CS8051,12,69,Low
5940,CS8052,14,79,Low
5941,CS8053,12,78,Low
5942,CS8054,8,63,Low
5943,CS8055,20,78,Low
5944,CS8056,15,67,Low
5945,CS8057,12,71,Low
5946,CS8058,17,77,Low
5947,CS8059,18,73,Low
5948,CS8060,13,79,Low
5949,CS8061,20,72,Low
5950,CS8062,9,74,Low
5951,CS8063,13,70,Low
5952,CS8064,14,78,Low
5953,CS8065,11,70,Low
5954,CS8066,13,71,Low
5955,CS8067,16,77,Low
5956,CS8068,6,78,Low
5957,CS8069,15,76,Low
5958,CS8070,11,79,Low
5959,CS8071,10,77,Low
5960,CS8072,11,79,Low
5961,CS8073,16,67,Low
5962,CS8074,9,67,Low
5963,CS8075,12,76,Low
5964,CS8076,9,72,Low
5965,CS8077,5,51,Low
5966,CS8078,13,78,Low
5967,CS8079,15,78,Low
5968,CS8080,10,74,Low
5969,CS8081,15,76,Low
5970,CS8082,12,72,Low
5971,CS8083,18,78,Low
5972,CS8084,9,71,Low
5973,CS8085,21,77,Low
5974,CS8086,19,79,Low
5975,CS8087,9,71,Low
5976,CS8088,8,69,Low
5977,CS8089,13,76,Low
5978,CS8090,8,75,Low
5979,CS8091,16,74,Low
5980,CS8092,12,78,Low
5981,CS8093,15,78,Low
5982,CS8094,10,62,Low
5983,CS8095,14,75,Low
5984,CS8096,11,68,Low
5985,CS8097,8,73,Low
5986,CS8098,17,74,Low
5987,CS8099,13,75,Low
5988,CS8100,13,74,Low
5989,CS8101,11,77,Low
5990,CS8102,14,79,Low
5991,CS8103,11,73,Low
5992,CS8104,19,78,Low
5993,CS8105,9,77,Low
5994,CS8106,9,60,Low
5995,CS8107,10,79,Low
5996,CS8108,9,66,Low
5997,CS8109,16,78,Low
5998,CS8110,9,72,Low
5999,CS8111,15,77,Low
6000,CS8112,13,76,Low
6001,CS8113,20,79,Low
6002,CS8114,9,76,Low
6003,CS8115,15,79,Low
6004,CS8116,18,78,Low
6005,CS8117,18,78,Low
6006,CS8118,8,79,Low
6007,CS8119,16,75,Low
6008,CS8120,8,79,Low
6009,CS8121,12,75,Low
6010,CS8122,17,72,Low
6011,CS8123,14,75,Low
6012,CS8124,13,75,Low
6013,CS8125,12,76,Low
6014,CS8126,10,76,Low
6015,CS8127,22,67,Low
6016,CS8128,15,77,Low
6017,CS8129,11,76,Low
6018,CS8130,16,75,Low
6019,CS8131,7,76,Low
6020,CS8132,10,72,Low
6021,CS8133,12,76,Low
6022,CS8134,11,69,Low
6023,CS8135,18,77,Low
6024,CS8136,11,65,Low
6025,CS8137,12,76,Low
6026,CS8138,15,79,Low
6027,CS8139,15,75,Low
6028,CS8140,17,74,Low
6029,CS8141,14,79,Low
6030,CS8142,14,79,Low
6031,CS8143,12,68,Low
6032,CS8144,5,68,Low
6033,CS8145,12,76,Low
6034,CS8146,13,69,Low
6035,CS8147,10,76,Low
6036,CS8148,17,67,Low
6037,CS8149,13,76,Low
6038,CS8150,12,76,Low
6039,CS8151,9,79,Low
6040,CS8152,8,79,Low
6041,CS8153,13,78,Low
6042,CS8154,12,51,Low
6043,CS8155,12,78,Low
6044,CS8156,10,78,Low
6045,CS8157,8,67,Low
6046,CS8158,11,78,Low
6047,CS8159,8,77,Low
6048,CS8160,5,77,Low
6049,CS8161,14,78,Low
6050,CS8162,13,73,Low
6051,CS8163,8,76,Low
6052,CS8164,11,69,Low
6053,CS8165,10,74,Low
6054,CS8166,14,79,Low
6055,CS8167,15,64,Low
6056,CS8168,11,76,Low
6057,CS8169,7,79,Low
6058,CS8170,11,58,Low
6059,CS8171,9,76,Low
6060,CS8172,11,79,Low
6061,CS8173,9,74,Low
6062,CS8174,18,78,Low
6063,CS8175,13,75,Low
6064,CS8176,15,78,Low
6065,CS8177,11,79,Low
6066,CS8178,12,79,Low
6067,CS8179,23,79,Low
6068,CS8180,14,77,Low
6069,CS8181,10,72,Low
6070,CS8182,16,74,Low
6071,CS8183,9,72,Low
6072,CS8184,16,78,Low
6073,CS8185,10,79,Low
6074,CS8186,9,69,Low
6075,CS8187,18,78,Low
6076,CS8188,11,79,Low
6077,CS8189,10,71,Low
6078,CS8190,15,75,Low
6079,CS8191,18,77,Low
6080,CS8192,6,69,Low
6081,CS8193,9,72,Low
6082,CS8194,20,79,Low
6083,CS8195,15,78,Low
6084,CS8196,11,71,Low
6085,CS8197,15,72,Low
6086,CS8198,13,68,Low
6087,CS8199,17,77,Low
6088,CS8200,13,70,Low
6089,CS8201,9,74,Low
6090,CS8202,19,76,Low
6091,CS8203,8,75,Low
6092,CS8204,8,67,Low
6093,CS8205,19,78,Low
6094,CS8206,9,77,Low
6095,CS8207,16,75,Low
6096,CS8208,19,76,Low
6097,CS8209,9,72,Low
6098,CS8210,12,74,Low
6099,CS8211,8,75,Low
6100,CS8212,12,79,Low
6101,CS8213,16,75,Low
6102,CS8214,8,64,Low
6103,CS8215,21,78,Low
6104,CS8216,10,79,Low
6105,CS8217,10,77,Low
6106,CS8218,13,79,Low
6107,CS8219,13,78,Low
6108,CS8220,19,79,Low
6109,CS8221,13,68,Low
6110,CS8222,10,76,Low
6111,CS8223,17,73,Low
6112,CS8224,5,71,Low
6113,CS8225,11,79,Low
6114,CS8226,12,74,Low
6115,CS8227,13,72,Low
6116,CS8228,13,79,Low
6117,CS8229,15,77,Low
6118,CS8230,16,77,Low
6119,CS8231,11,75,Low
6120,CS8232,15,77,Low
6121,CS8233,18,77,Low
6122,CS8234,5,51,Low
6123,CS8235,13,76,Low
6124,CS8236,11,76,Low
6125,CS8237,17,74,Low
6126,CS8238,9,78,Low
6127,CS8239,14,78,Low
6128,CS8240,8,79,Low
6129,CS8241,14,73,Low
6130,CS8242,11,75,Low
6131,CS8243,10,76,Low
6132,CS8244,13,68,Low
6133,CS8245,13,65,Low
6134,CS8246,14,73,Low
6135,CS8247,12,74,Low
6136,CS8248,10,72,Low
6137,CS8249,15,78,Low
6138,CS8250,15,76,Low
6139,CS8251,14,65,Low
6140,CS8252,20,77,Low
6141,CS8253,9,61,Low
6142,CS8254,12,77,Low
6143,CS8255,9,78,Low
6144,CS8256,10,74,Low
6145,CS8257,18,75,Low
6146,CS8258,11,69,Low
6147,CS8259,11,74,Low
6148,CS8260,11,79,Low
6149,CS8261,10,78,Low
6150,CS8262,11,63,Low
6151,CS8263,21,79,Low
6152,CS8264,16,79,Low
6153,CS8265,7,70,Low
6154,CS8266,11,74,Low
6155,CS8267,12,72,Low
6156,CS8268,10,67,Low
6157,CS8269,13,70,Low
6158,CS8270,14,74,Low
6159,CS8271,10,76,Low
6160,CS8272,12,78,Low
6161,CS8273,15,72,Low
6162,CS8274,12,78,Low
6163,CS8275,12,76,Low
6164,CS8276,11,79,Low
6165,CS8277,15,73,Low
6166,CS8278,6,75,Low
6167,CS8279,13,78,Low
6168,CS8280,19,79,Low
6169,CS8281,10,68,Low
6170,CS8282,14,75,Low
6171,CS8283,14,72,Low
6172,CS8284,21,79,Low
6173,CS8285,20,77,Low
6174,CS8286,8,72,Low
6175,CS8287,11,71,Low
6176,CS8288,16,78,Low
6177,CS8289,11,70,Low
6178,CS8290,13,76,Low
6179,CS8291,15,77,Low
6180,CS8292,14,79,Low
6181,CS8293,17,74,Low
6182,CS8294,18,69,Low
6183,CS8295,12,69,Low
6184,CS8296,16,76,Low
6185,CS8297,12,79,Low
6186,CS8298,12,72,Low
6187,CS8299,16,79,Low
6188,CS8300,13,73,Low
6189,CS8301,9,76,Low
6190,CS8302,15,72,Low
6191,CS8303,13,79,Low
6192,CS8304,8,79,Low
6193,CS8305,13,72,Low
6194,CS8306,18,79,Low
6195,CS8307,11,67,Low
6196,CS8308,14,65,Low
6197,CS8309,14,78,Low
6198,CS8310,24,78,Low
6199,CS8311,12,76,Low
6200,CS8312,20,79,Low
6201,CS8313,16,73,Low
6202,CS8314,9,71,Low
6203,CS8315,8,63,Low
6204,CS8316,25,74,Low
6205,CS8317,19,77,Low
6206,CS8318,12,79,Low
6207,CS8319,14,76,Low
6208,CS8320,14,79,Low
6209,CS8321,11,73,Low
6210,CS8322,12,64,Low
6211,CS8323,16,78,Low
6212,CS8324,9,77,Low
6213,CS8325,14,77,Low
6214,CS8326,5,62,Low
6215,CS8327,15,70,Low
6216,CS8328,18,77,Low
6217,CS8329,18,66,Low
6218,CS8330,14,78,Low
6219,CS8331,14,78,Low
6220,CS8332,9,76,Low
6221,CS8333,16,78,Low
6222,CS8334,12,75,Low
6223,CS8335,11,77,Low
6224,CS8336,16,74,Low
6225,CS8337,16,73,Low
6226,CS8338,17,77,Low
6227,CS8339,9,67,Low
6228,CS8340,15,77,Low
6229,CS8341,17,78,Low
6230,CS8342,13,78,Low
6231,CS8343,11,77,Low
6232,CS8344,10,78,Low
6233,CS8345,17,78,Low
6234,CS8346,20,74,Low
6235,CS8347,9,79,Low
6236,CS8348,20,79,Low
6237,CS8349,13,79,Low
6238,CS8350,19,76,Low
6239,CS8351,19,79,Low
6240,CS8352,15,79,Low
6241,CS8353,10,77,Low
6242,CS8354,13,76,Low
6243,CS8355,11,78,Low
6244,CS8356,14,75,Low
6245,CS8357,16,68,Low
6246,CS8358,10,76,Low
6247,CS8359,15,72,Low
6248,CS8360,9,79,Low
6249,CS8361,23,77,Low
6250,CS8362,16,75,Low
6251,CS8363,18,77,Low
6252,CS8364,17,73,Low
6253,CS8365,9,75,Low
6254,CS8366,14,79,Low
6255,CS8367,14,78,Low
6256,CS8368,18,71,Low
6257,CS8369,18,75,Low
6258,CS8370,13,79,Low
6259,CS8371,16,74,Low
6260,CS8372,17,72,Low
6261,CS8373,16,78,Low
6262,CS8374,16,78,Low
6263,CS8375,11,63,Low
6264,CS8376,4,75,Low
6265,CS8377,18,77,Low
6266,CS8378,19,74,Low
6267,CS8379,11,79,Low
6268,CS8380,7,79,Low
6269,CS8381,14,79,Low
6270,CS8382,11,73,Low
6271,CS8383,12,77,Low
6272,CS8384,13,75,Low
6273,CS8385,11,67,Low
6274,CS8386,10,76,Low
6275,CS8387,14,78,Low
6276,CS8388,10,77,Low
6277,CS8389,14,75,Low
6278,CS8390,7,63,Low
6279,CS8391,14,78,Low
6280,CS8392,16,70,Low
6281,CS8393,12,57,Low
6282,CS8394,12,69,Low
6283,CS8395,14,77,Low
6284,CS8396,10,77,Low
6285,CS8397,12,76,Low
6286,CS8398,12,74,Low
6287,CS8399,15,78,Low
6288,CS8400,8,78,Low
6289,CS8401,10,78,Low
6290,CS8402,7,70,Low
6291,CS8403,18,79,Low
6292,CS8404,15,75,Low
6293,CS8405,10,77,Low
6294,CS8406,11,78,Low
6295,CS8407,15,78,Low
6296,CS8408,7,76,Low
6297,CS8409,8,72,Low
6298,CS8410,7,76,Low
6299,CS8411,11,78,Low
6300,CS8412,11,79,Low
6301,CS8413,10,78,Low
6302,CS8414,15,71,Low
6303,CS8415,13,67,Low
6304,CS8416,13,78,Low
6305,CS8417,11,78,Low
6306,CS8418,12,59,Low
6307,CS8419,12,76,Low
6308,CS8420,15,76,Low
6309,CS8421,17,78,Low
6310,CS8422,11,76,Low
6311,CS8423,15,75,Low
6312,CS8424,13,79,Low
6313,CS8425,14,74,Low
6314,CS8426,13,69,Low
6315,CS8427,11,66,Low
6316,CS8428,12,79,Low
6317,CS8429,17,74,Low
6318,CS8430,21,78,Low
6319,CS8431,7,46,Low
6320,CS8432,15,74,Low
6321,CS8433,20,79,Low
6322,CS8434,18,78,Low
6323,CS8435,9,65,Low
6324,CS8436,16,76,Low
6325,CS8437,16,79,Low
6326,CS8438,11,63,Low
6327,CS8439,14,78,Low
6328,CS8440,9,78,Low
6329,CS8441,20,79,Low
6330,CS8442,23,71,Low
6331,CS8443,10,76,Low
6332,CS8444,10,72,Low
6333,CS8445,14,71,Low
6334,CS8446,6,70,Low
6335,CS8447,10,75,Low
6336,CS8448,18,77,Low
6337,CS8449,9,74,Low
6338,CS8450,11,76,Low
6339,CS8451,8,75,Low
6340,CS8452,12,74,Low
6341,CS8453,14,78,Low
6342,CS8454,18,77,Low
6343,CS8455,18,78,Low
6344,CS8456,14,79,Low
6345,CS8457,16,76,Low
6346,CS8458,8,69,Low
6347,CS8459,21,73,Low
6348,CS8460,15,73,Low
6349,CS8461,13,73,Low
6350,CS8462,9,74,Low
6351,CS8463,10,71,Low
6352,CS8464,13,76,Low
6353,CS8465,13,69,Low
6354,CS8466,11,73,Low
6355,CS8467,10,78,Low
6356,CS8468,16,74,Low
6357,CS8469,11,79,Low
6358,CS8470,12,72,Low
6359,CS8471,13,77,Low
6360,CS8472,7,79,Low
6361,CS8473,13,78,Low
6362,CS8474,14,68,Low
6363,CS8475,12,79,Low
6364,CS8476,14,75,Low
6365,CS8477,11,79,Low
6366,CS8478,7,56,Low
6367,CS8479,5,67,Low
6368,CS8480,14,79,Low
6369,CS8481,10,79,Low
6370,CS8482,21,77,Low
6371,CS8483,10,76,Low
6372,CS8484,7,77,Low
6373,CS8485,19,79,Low
6374,CS8486,12,73,Low
6375,CS8487,20,75,Low
6376,CS8488,14,79,Low
6377,CS8489,15,79,Low
6378,CS8490,15,70,Low
6379,CS8491,11,78,Low
6380,CS8492,12,78,Low
6381,CS8493,16,77,Low
6382,CS8494,14,78,Low
6383,CS8495,11,66,Low
6384,CS8496,15,79,Low
6385,CS8497,12,70,Low
6386,CS8498,7,69,Low
6387,CS8499,13,79,Low
6388,CS8500,12,75,Low
6389,CS8501,13,77,Low
6390,CS8502,19,72,Low
6391,CS8503,12,78,Low
6392,CS8504,4,61,Low
6393,CS8505,12,69,Low
6394,CS8506,12,66,Low
6395,CS8507,13,78,Low
6396,CS8508,17,78,Low
6397,CS8509,11,79,Low
6398,CS8510,13,69,Low
6399,CS8511,11,67,Low
6400,CS8512,20,71,Low
6401,CS8513,14,75,Low
6402,CS8514,14,76,Low
6403,CS8515,15,79,Low
6404,CS8516,11,68,Low
6405,CS8517,11,74,Low
6406,CS8518,15,73,Low
6407,CS8519,13,70,Low
6408,CS8520,15,79,Low
6409,CS8521,13,74,Low
6410,CS8522,11,78,Low
6411,CS8523,12,78,Low
6412,CS8524,11,67,Low
6413,CS8525,10,79,Low
6414,CS8526,12,77,Low
6415,CS8527,15,74,Low
6416,CS8528,12,72,Low
6417,CS8529,12,77,Low
6418,CS8530,16,77,Low
6419,CS8531,18,79,Low
6420,CS8532,7,66,Low
6421,CS8533,15,75,Low
6422,CS8534,14,79,Low
6423,CS8535,11,70,Low
6424,CS8536,15,75,Low
6425,CS8537,11,69,Low
6426,CS8538,13,79,Low
6427,CS8539,10,77,Low
6428,CS8540,14,79,Low
6429,CS8541,18,75,Low
6430,CS8542,8,64,Low
6431,CS8543,14,79,Low
6432,CS8544,11,77,Low
6433,CS8545,15,78,Low
6434,CS8546,14,79,Low
6435,CS8547,11,72,Low
6436,CS8548,16,79,Low
6437,CS8549,11,75,Low
6438,CS8550,9,68,Low
6439,CS8551,13,78,Low
6440,CS8552,20,74,Low
6441,CS8553,8,75,Low
6442,CS8554,8,78,Low
6443,CS8555,10,70,Low
6444,CS8556,17,77,Low
6445,CS8557,13,78,Low
6446,CS8558,14,76,Low
6447,CS8559,4,79,Low
6448,CS8560,14,78,Low
6449,CS8561,16,79,Low
6450,CS8562,6,61,Low
6451,CS8563,12,79,Low
6452,CS8564,10,77,Low
6453,CS8565,13,72,Low
6454,CS8566,13,76,Low
6455,CS8567,12,71,Low
6456,CS8568,15,74,Low
6457,CS8569,16,79,Low
6458,CS8570,6,67,Low
6459,CS8571,11,79,Low
6460,CS8572,10,77,Low
6461,CS8573,13,78,Low
6462,CS8574,8,73,Low
6463,CS8575,15,75,Low
6464,CS8576,7,59,Low
6465,CS8577,13,71,Low
6466,CS8578,15,65,Low
6467,CS8579,25,78,Low
6468,CS8580,13,78,Low
6469,CS8581,9,78,Low
6470,CS8582,20,79,Low
6471,CS8583,9,77,Low
6472,CS8584,18,78,Low
6473,CS8585,12,72,Low
6474,CS8586,9,79,Low
6475,CS8587,12,79,Low
6476,CS8588,17,79,Low
6477,CS8589,13,79,Low
6478,CS8590,17,78,Low
6479,CS8591,11,73,Low
6480,CS8592,13,74,Low
6481,CS8593,13,74,Low
6482,CS8594,16,76,Low
6483,CS8595,11,68,Low
6484,CS8596,8,73,Low
6485,CS8597,16,76,Low
6486,CS8598,11,72,Low
6487,CS8599,17,73,Low
6488,CS8600,16,79,Low
6489,CS8601,16,77,Low
6490,CS8602,16,79,Low
6491,CS8603,12,76,Low
6492,CS8604,13,77,Low
6493,CS8605,10,73,Low
6494,CS8606,13,76,Low
6495,CS8607,7,79,Low
6496,CS8608,13,68,Low
6497,CS8609,8,75,Low
6498,CS8610,13,78,Low
6499,CS8611,12,79,Low
6500,CS8612,17,69,Low
6501,CS8613,13,77,Low
6502,CS8614,14,79,Low
6503,CS8615,18,78,Low
6504,CS8616,6,78,Low
6505,CS8617,10,70,Low
6506,CS8618,13,73,Low
6507,CS8619,9,62,Low
6508,CS8620,23,79,Low
6509,CS8621,18,77,Low
6510,CS8622,15,78,Low
6511,CS8623,16,78,Low
6512,CS8624,20,78,Low
6513,CS8625,14,76,Low
6514,CS8626,7,79,Low
6515,CS8627,11,79,Low
6516,CS8628,14,74,Low
6517,CS8629,9,63,Low
6518,CS8630,11,62,Low
6519,CS8631,7,69,Low
6520,CS8632,13,78,Low
6521,CS8633,12,67,Low
6522,CS8634,12,76,Low
6523,CS8635,15,77,Low
6524,CS8636,10,76,Low
6525,CS8637,17,71,Low
6526,CS8638,20,77,Low
6527,CS8639,19,73,Low
6528,CS8640,11,74,Low
6529,CS8641,14,64,Low
6530,CS8642,13,77,Low
6531,CS8643,14,75,Low
6532,CS8644,16,76,Low
6533,CS8645,8,73,Low
6534,CS8646,12,72,Low
6535,CS8647,14,74,Low
6536,CS8648,14,78,Low
6537,CS8649,15,69,Low
6538,CS8650,13,79,Low
6539,CS8651,13,70,Low
6540,CS8652,13,79,Low
6541,CS8653,15,77,Low
6542,CS8654,9,79,Low
6543,CS8655,16,79,Low
6544,CS8656,15,78,Low
6545,CS8657,20,79,Low
6546,CS8658,18,70,Low
6547,CS8659,12,76,Low
6548,CS8660,11,78,Low
6549,CS8661,16,73,Low
6550,CS8662,16,79,Low
6551,CS8663,17,77,Low
6552,CS8664,16,72,Low
6553,CS8665,10,74,Low
6554,CS8666,12,78,Low
6555,CS8667,6,77,Low
6556,CS8668,16,75,Low
6557,CS8669,24,78,Low
6558,CS8670,14,75,Low
6559,CS8671,10,78,Low
6560,CS8672,15,77,Low
6561,CS8673,14,77,Low
6562,CS8674,7,72,Low
6563,CS8675,11,71,Low
6564,CS8676,14,75,Low
6565,CS8677,10,59,Low
6566,CS8678,9,60,Low
6567,CS8679,15,74,Low
6568,CS8680,9,60,Low
6569,CS8681,14,76,Low
6570,CS8682,24,74,Low
6571,CS8683,14,78,Low
6572,CS8684,10,79,Low
6573,CS8685,11,79,Low
6574,CS8686,14,78,Low
6575,CS8687,17,75,Low
6576,CS8688,10,79,Low
6577,CS8689,9,77,Low
6578,CS8690,17,78,Low
6579,CS8691,11,71,Low
6580,CS8692,20,76,Low
6581,CS8693,16,68,Low
6582,CS8694,16,74,Low
6583,CS8695,16,77,Low
6584,CS8696,12,77,Low
6585,CS8697,13,79,Low
6586,CS8698,9,65,Low
6587,CS8699,14,65,Low
6588,CS8700,18,71,Low
6589,CS8701,13,76,Low
6590,CS8702,20,74,Low
6591,CS8703,19,75,Low
6592,CS8704,10,79,Low
6593,CS8705,13,79,Low
6594,CS8706,12,75,Low
6595,CS8707,9,79,Low
6596,CS8708,12,68,Low
6597,CS8709,7,76,Low
6598,CS8710,14,78,Low
